date,pv_change_fiscal_event,G,T,Positive_G,Negative_G,Positive_T,Negative_T,LLM_Driver,LLM_Explanation
1975-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1975-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1975-08-27,-13.98554315323539,0.0,0.0,0.0,0.0,0.0,0.0,N,"The date 1975-08-27 is not related to a specific government spending (G) or tax change (T) event. As a macroeconomic historian, I would categorize this date as 'N' for 'Neutral', indicating that there was no significant fiscal event on this day."
1975-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1975-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1975-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1975-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1975-09-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1975-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1975-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1975-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1975-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1975-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1975-09-11,-2.895186609190898,0.0,0.0,0.0,0.0,0.0,0.0,N,"The date 1975-09-11 is not related to a specific government spending (G) or tax change (T). This date appears to be a random day in September 1975, and without further context, it's impossible to determine whether the event is related to G or T. As a macroeconomic historian, I would need more information about the event or policy changes that occurred on this specific date."
1975-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1975-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1975-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1975-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1975-09-18,9.333100808993876,0.0,0.0,0.0,0.0,0.0,0.0,N,"The date 1975-09-18 is not related to a specific government spending (G) or tax change (T) event. As a macroeconomic historian, I would categorize this date as 'N' for 'Neutral', indicating that there was no significant fiscal event on this day."
1975-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1975-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1975-09-23,1.397981841775339,0.0,0.0,0.0,0.0,0.0,0.0,N,"The date 1975-09-23 is not related to a specific government spending (G) or tax change (T) event. As a macroeconomic historian, I would categorize this date as 'N' for 'Neutral', indicating that there was no significant fiscal event on this day."
1975-09-24,6.114510608028701,0.0,0.0,0.0,0.0,0.0,0.0,N,The date 1975-09-24 is not related to a specific government spending (G) or tax change (T) event. It appears to be a random date without any notable fiscal events.
1975-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1975-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1975-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1975-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1975-10-01,-7.72508734460849,0.0,0.0,0.0,0.0,0.0,0.0,N,"The date 1975-10-01 is not related to a specific government spending (G) or tax change (T). October 1, 1975, marks the beginning of the fiscal year for many governments and organizations. It's a general accounting period start date rather than a specific policy event."
1975-10-02,-5.447470157199702,0.0,0.0,0.0,0.0,0.0,0.0,N,"The date 1975-10-02 does not appear to be related to any significant government spending (G), tax changes (T), or notable fiscal event. It is possible that this date corresponds to a minor or local event, or it may simply be an arbitrary date without any notable macroeconomic significance."
1975-10-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1975-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1975-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1975-10-08,-6.313800970523492,0.0,0.0,0.0,0.0,0.0,0.0,N,"The date 1975-10-08 does not appear to be related to any significant government spending (G), tax changes (T), or notable fiscal event. It is possible that this date corresponds to a minor or local event, or it may simply be an arbitrary date without any notable macroeconomic significance."
1975-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1975-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1975-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1975-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1975-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1975-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1975-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1975-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1975-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1975-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1975-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1975-10-24,-1.298450176269186,0.0,0.0,0.0,0.0,0.0,0.0,N,"The date 1975-10-24 is not related to a specific government spending (G) or tax change (T) event. As a macroeconomic historian, I would categorize this date as 'N' for 'Neutral', indicating that there was no significant fiscal event on this day."
1975-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1975-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1975-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1975-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1975-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1975-11-03,-2.689167197884635,0.0,0.0,0.0,0.0,0.0,0.0,N,"The date 1975-11-03 does not appear to be related to any significant government spending (G), tax changes (T), or notable fiscal event. It is possible that this date corresponds to a minor or local event, or it may simply be an arbitrary date without any notable macroeconomic significance."
1975-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1975-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1975-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1975-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1975-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1975-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1975-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1975-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1975-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1975-11-17,-6.140970387230808,0.0,0.0,0.0,0.0,0.0,0.0,N,"The date 1975-11-17 is not related to a specific government spending (G) or tax change (T). This date appears to be a random day in November 1975, and there is no notable fiscal event associated with it."
1975-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1975-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1975-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1975-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1975-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1975-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1975-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1975-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1975-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1975-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1975-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1975-12-03,-5.006445387635308,0.0,0.0,0.0,0.0,0.0,0.0,N,The date 1975-12-03 is not related to a specific government spending (G) or tax change (T). It appears to be a random date without any notable fiscal events.
1975-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1975-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1975-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1975-12-09,-2.726782023237418,0.0,0.0,0.0,0.0,0.0,0.0,N,The date 1975-12-09 is not related to a specific government spending (G) or tax change (T). It appears to be a random date without any notable fiscal events.
1975-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1975-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1975-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1975-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1975-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1975-12-17,2.801393899309321,0.0,0.0,0.0,0.0,0.0,0.0,N,The date 1975-12-17 is not related to a specific government spending (G) or tax change (T). It appears to be an arbitrary date without any notable fiscal events.
1975-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1975-12-19,2.607173208246233,0.0,0.0,0.0,0.0,0.0,0.0,N,The date 1975-12-19 is not related to a specific government spending (G) or tax change (T). It appears to be an arbitrary date without any notable fiscal events.
1975-12-22,-7.467489264193061,0.0,0.0,0.0,0.0,0.0,0.0,N,The date 1975-12-22 is not related to a specific government spending (G) or tax change (T). It appears to be an arbitrary date without any notable fiscal events.
1975-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1975-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1975-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1975-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1975-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1975-12-30,3.263630370093266,0.0,0.0,0.0,0.0,0.0,0.0,N,"The date 1975-12-30 is not related to government spending (G) or tax changes (T). It appears to be an end-of-year event, possibly a holiday or a statistical reporting deadline. As a macroeconomic historian, I would classify this event as 'N' for 'Neutral', indicating that it does not have any significant impact on the fiscal policy landscape."
1975-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-01-19,16.2818599111028,0.0,0.0,0.0,0.0,0.0,0.0,N,The date 1976-01-19 is not related to a specific government spending (G) or tax change (T) event. It appears to be a random date and does not correspond to any notable fiscal policy changes or events in macroeconomic history.
1976-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-01-21,4.879032140843173,0.0,0.0,0.0,0.0,0.0,0.0,N,The date 1976-01-21 is not related to a specific government spending (G) or tax change (T) event. It appears to be a random date and does not correspond to any notable fiscal policy changes or events in macroeconomic history.
1976-01-22,-7.966738750092276,0.0,0.0,0.0,0.0,0.0,0.0,N,The date 1976-01-22 is not related to a specific government spending (G) or tax change (T) event. It appears to be a random date and does not correspond to any notable fiscal policy changes or events in macroeconomic history.
1976-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-01-28,-2.073695268678421,0.0,0.0,0.0,0.0,0.0,0.0,N,The date 1976-01-28 is not related to a specific government spending (G) or tax change (T) event. It appears to be a random date and does not correspond to any notable fiscal policy changes or events in macroeconomic history.
1976-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-01-30,-1.344766659387195,0.0,0.0,0.0,0.0,0.0,0.0,N,The date 1976-01-30 is not related to a specific government spending (G) or tax change (T) event. It appears to be a random date and does not correspond to any notable fiscal policy changes or events in macroeconomic history.
1976-02-02,-0.1737590440414447,0.0,0.0,0.0,0.0,0.0,0.0,N,The date 1976-02-02 is not related to a specific government spending (G) or tax change (T) event. It appears to be a random date and does not correspond to any notable fiscal policy changes or events in macroeconomic history.
1976-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-02-20,2.300044786121958,0.0,0.0,0.0,0.0,0.0,0.0,N,The date 1976-02-20 is not related to a specific government spending (G) or tax change (T) event. It appears to be a random date and does not correspond to any notable fiscal policy changes or events in macroeconomic history.
1976-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-02-25,-6.600276240870477,0.0,0.0,0.0,0.0,0.0,0.0,N,The date 1976-02-25 is not related to a specific government spending (G) or tax change (T) event. It appears to be a random date and does not correspond to any notable fiscal policy changes or events in macroeconomic history.
1976-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-03-12,-0.643734178831314,0.0,0.0,0.0,0.0,0.0,0.0,N,The date 1976-03-12 is not related to a specific government spending (G) or tax change (T) event. It appears to be a random date and does not correspond to any notable fiscal policy changes or events in macroeconomic history.
1976-03-15,-2.394396509380952,0.0,0.0,0.0,0.0,0.0,0.0,N,The date 1976-03-15 is not related to a specific government spending (G) or tax change (T) event. It appears to be a random date and does not correspond to any notable fiscal policy changes or events in macroeconomic history.
1976-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-03-17,-0.2813472410337862,0.0,0.0,0.0,0.0,0.0,0.0,N,The date 1976-03-17 is not related to a specific government spending (G) or tax change (T) event. It appears to be a random date and does not correspond to any notable fiscal policy changes or events in macroeconomic history.
1976-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-03-25,3.699373996099978,0.0,0.0,0.0,0.0,0.0,0.0,N,The date 1976-03-25 is not related to a specific government spending (G) or tax change (T) event. It appears to be a random date and does not correspond to any notable fiscal policy changes or events in macroeconomic history.
1976-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-04-01,-1.573028248966532,0.0,0.0,0.0,0.0,0.0,0.0,N,"The date 1976-04-01 is not related to a specific government spending (G) or tax change (T) event. It appears to be a general date, and without further context, it's difficult to determine whether the event is related to G or T."
1976-04-02,1.109762543548974,0.0,0.0,0.0,0.0,0.0,0.0,N,The date 1976-04-02 is not related to a specific government spending (G) or tax change (T) event. It appears to be a random date and does not correspond to any notable fiscal policy changes or events in macroeconomic history.
1976-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-04-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-04-09,-1.300624079721105,0.0,0.0,0.0,0.0,0.0,0.0,N,"The date 1976-04-09 is not related to a specific government spending (G) or tax change (T) event. As a macroeconomic historian, I would categorize this date as 'N' for 'Neutral', indicating that there was no significant fiscal event on this day."
1976-04-12,-0.0328935517312543,0.0,0.0,0.0,0.0,0.0,0.0,N,The date 1976-04-12 is not related to a specific government spending (G) or tax change (T) event. It appears to be a random date and does not correspond to any notable fiscal policy changes or events in macroeconomic history.
1976-04-13,1.582704831530433,0.0,0.0,0.0,0.0,0.0,0.0,N,"The date 1976-04-13 is not related to a specific government spending (G) or tax change (T) event. As a macroeconomic historian, I would categorize this date as 'N' for 'Neutral', indicating that there was no significant fiscal event on this day."
1976-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-04-29,0.1288605416392541,0.0,0.0,0.0,0.0,0.0,0.0,N,The date 1976-04-29 is not related to a specific government spending (G) or tax change (T) event. It appears to be a random date and does not correspond to any notable fiscal policy changes or events in macroeconomic history.
1976-04-30,-0.5591797765199565,0.0,0.0,0.0,0.0,0.0,0.0,N,The date 1976-04-30 is not related to a specific government spending (G) or tax change (T) event. It appears to be a random date and does not correspond to any notable fiscal policy changes or events in macroeconomic history.
1976-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-05-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-05-07,0.5592411124737358,0.0,0.0,0.0,0.0,0.0,0.0,N,The date 1976-05-07 is not related to a specific government spending (G) or tax change (T) event. It appears to be a random date and does not correspond to any notable fiscal policy changes or events in macroeconomic history.
1976-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-05-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-05-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-06-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-06-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-06-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-06-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-06-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-06-18,-0.7481933427377145,0.0,0.0,0.0,0.0,0.0,0.0,N,The date 1976-06-18 is not related to a specific government spending (G) or tax change (T) event. It appears to be a random date and does not correspond to any notable fiscal policy changes or events in macroeconomic history.
1976-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-06-24,-2.811218728875684,0.0,0.0,0.0,0.0,0.0,0.0,N,The date 1976-06-24 is not related to a specific government spending (G) or tax change (T) event. It appears to be a random date and does not correspond to any notable fiscal policy changes or events in macroeconomic history.
1976-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-07-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-07-07,1.389235896656,0.0,0.0,0.0,0.0,0.0,0.0,N,The date 1976-07-07 is not related to a specific government spending (G) or tax change (T) event. It appears to be a random date and does not correspond to any notable fiscal policy changes or events in macroeconomic history.
1976-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-07-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-07-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-07-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-07-21,-0.6290594509690968,0.0,0.0,0.0,0.0,0.0,0.0,N,The date 1976-07-21 is not related to a specific government spending (G) or tax change (T) event. It appears to be a random date and does not correspond to any notable fiscal policy changes or events in macroeconomic history.
1976-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-07-28,-2.043116282626893,0.0,0.0,0.0,0.0,0.0,0.0,N,The date 1976-07-28 is not related to a specific government spending (G) or tax change (T) event. It appears to be a random date and does not correspond to any notable fiscal policy changes or events in macroeconomic history.
1976-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-08-04,-2.591143653067656,0.0,0.0,0.0,0.0,0.0,0.0,N,The date 1976-08-04 is not related to a specific government spending (G) or tax change (T) event. It appears to be a random date and does not correspond to any notable fiscal policy changes or events in macroeconomic history.
1976-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-08-30,1.813744188974231,0.0,0.0,0.0,0.0,0.0,0.0,N,The date 1976-08-30 is not related to a specific government spending (G) or tax change (T) event. It appears to be a random date and does not correspond to any notable fiscal policy changes or events in macroeconomic history.
1976-08-31,-6.614295648075905,0.0,0.0,0.0,0.0,0.0,0.0,N,The date 1976-08-31 is not related to a government spending (G) or tax change (T) event. It appears to be a random date and does not correspond to any notable fiscal policy changes or events in macroeconomic history.
1976-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-09-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,
1976-09-09,2.537476034790484,0.0,0.0,0.0,0.0,0.0,0.0,N,The date 1976-09-09 is not related to a specific government spending (G) or tax change (T) event. It appears to be a random date and does not correspond to any notable fiscal policy changes or events in macroeconomic history.
